"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Meta Description 1","H1-1","Title 1 Length","Title 1 Pixel Width","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Performance Score","First Contentful Paint Time (ms)","Speed Index Time (ms)","Largest Contentful Paint Time (ms)","Time to Interactive (ms)","Total Blocking Time (ms)","Cumulative Layout Shift","Total Size Savings (Bytes)","Total Time Savings (ms)","Total Requests","Total Page Size (Bytes)","HTML Size (Bytes)","HTML Count","Image Size (Bytes)","Image Count","CSS Size (Bytes)","CSS Count","JavaScript Size (Bytes)","JavaScript Count","Font Size (Bytes)","Font Count","Media Size (Bytes)","Media Count","Other Size (Bytes)","Other Count","Third Party Size (Bytes)","Third Party Count","Core Web Vitals Assessment","CrUX Largest Contentful Paint Time (ms)","CrUX Interaction to Next Paint (ms)","CrUX Cumulative Layout Shift","CrUX First Contentful Paint Time (ms)","Minify CSS Savings (ms)","Minify CSS Savings (Bytes)","Minify JavaScript Savings (ms)","Minify JavaScript Savings (Bytes)","Reduce Unused CSS Savings (ms)","Reduce Unused CSS Savings (Bytes)","Reduce Unused JavaScript Savings (ms)","Reduce Unused JavaScript Savings (Bytes)","JavaScript Execution Time (ms)","JavaScript Execution Time Category","Minimize Main-Thread Work (ms)","Minimize Main-Thread Work Category","Network Payload Size (Bytes)","User Timing Marks and Measures","Number of Redirects","Server Responds Quickly","Applies Text Compression","LCP Request Discovery","LCP Breakdown","Render Blocking Requests Savings (ms)","Preconnect Candidates Savings (ms)","Maximum Critical Path Latency (ms)","Use Efficient Cache Lifetimes Savings (Bytes)","Layout Shift Culprits","DOM Size","Improve Image Delivery Savings (Bytes)","Forced Reflow Savings (ms)","Legacy JavaScript Savings (Bytes)","Duplicated JavaScript (Bytes)","Font Display Savings (ms)","3rd Parties","Target Size","Content Width","Font Display Size","Viewport","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://lawlancaster.com/70967-2/","text/html; charset=UTF-8","200","OK","Indexable","","COURT UPHOLDS SUPPRESSION OF EVIDENCE: OFFICERS TESTIFIED TO FACTS THAT WERE INCONSISTENT WITH OR OMITTED FROM THE POLICE REPORT | Lawlancaster","The PA Superior Court has decided the case of Commonwealth v. Shabezz, No. 1639 EDA 2014 (December 21, 2015), holding that the trial court properly","COURT UPHOLDS SUPPRESSION OF EVIDENCE: OFFICERS TESTIFIED TO FACTS THAT WERE INCONSISTENT WITH OR OMITTED FROM THE POLICE REPORT","143","1531","147","937","","0","128","Related Posts","13","Quick Links","11","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/70967-2/","","","","","","485620","72352","72352","27.717","","1320","185","7.135","70.770","Fairly Easy","2.619","3","1","","7","3","0","2.190","135","46","0","6","6","0","","","","","4b2d66703216ad4cb5047a8a6498d2e","0.660","Thu, 29 Jan 2026 12:43:01 GMT","","","","en-US","1.1","94","2401.000","2900.455","2476.000","2483.500","0.000","0.024","19100","0","11","220429","72709","1","7380","4","5259","1","0","0","135081","5","0","0","0","0","0","4","","","","","","0","0","0","0","0","19100","0","0","36.343","Good","333.612","Good","220429","0","Avoids redirects","Server responds quickly (observed 17 ms)","Applies text compression","","2 resources found","0","","267","0","1 resource found","934","0","0","0","","0","","100","","","100","","","","","","https://lawlancaster.com/70967-2/","2026-02-03 21:41:22"
"https://lawlancaster.com/71087-2/","text/html; charset=UTF-8","200","OK","Indexable","","JUVENILE ADJUDICATION OF DELINQUENCY IS NOT A CONVICTION FOR THE PURPOSE OF ENHANCING THE GRADING OF A VIOLATION OF THE PA UNIFORM FIREARMS ACT | Lawlancaster","The PA Supreme Court has held in the case of Commonwealth v. Hale, 25 EAP 2014 (December 21, 2015) that juvenile adjudications of delinquency are not","JUVENILE ADJUDICATION OF DELINQUENCY IS NOT A CONVICTION FOR THE PURPOSE OF ENHANCING THE GRADING OF A VIOLATION OF THE PA UNIFORM FIREARMS ACT","158","1686","149","950","","0","143","Related Posts","13","Quick Links","11","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/71087-2/","","","","","","484474","71873","71873","27.533","","1040","165","6.303","56.455","Fairly Hard","2.306","3","1","","7","3","0","2.190","135","46","0","6","6","0","","","","","c79857a1f16cc7fe3bde847d1f4185f0","0.693","Thu, 29 Jan 2026 11:46:19 GMT","","","","en-US","1.1","100","1103.000","1103.000","1113.500","1114.550","0.000","0.001","19019","0","11","219950","72230","1","7380","4","5259","1","0","0","135081","5","0","0","0","0","0","4","","","","","","0","0","0","0","0","19019","0","0","28.596","Good","315.524","Good","219950","0","Avoids redirects","Server responds quickly (observed 18 ms)","Applies text compression","","2 resources found","0","","274","0","2 resources found","939","0","0","0","","0","","100","","","100","","","","","","https://lawlancaster.com/71087-2/","2026-02-03 21:41:23"
"https://lawlancaster.com/71194-2/","text/html; charset=UTF-8","200","OK","Indexable","","IF YOU'RE INVOLVED IN A HOMICIDE, DON'T UPLOAD A RAP VIDEO TO YOU TUBE SUGGESTING YOU MIGHT HAVE DONE IT - McMahon Winters","The PA Superior Court has decided the case of Commonwealth v. Talbert, No. 719 EDA 2015 (December 22, 2015), holding that it was not improper for the","IF YOU’RE INVOLVED IN A HOMICIDE, DON’T UPLOAD A RAP VIDEO TO YouTube SUGGESTING YOU MIGHT HAVE DONE IT","122","1271","149","947","","0","103","Related Posts","13","Quick Links","11","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/71194-2/","","","","","","485475","72393","72393","27.732","","1356","188","7.213","75.484","Fairly Easy","2.591","3","1","","7","3","0","2.190","135","46","0","6","6","0","","","","","56ac6896a7b966bb36c0b45ad59f0ad8","0.600","Thu, 29 Jan 2026 09:25:52 GMT","","","","en-US","1.1","100","1072.000","1072.000","1088.500","1090.150","0.000","0.000","19117","0","14","340166","72750","1","7380","4","5259","1","0","0","254777","8","0","0","0","0","0","4","","","","","","0","0","0","0","0","19117","0","0","24.684","Good","330.887","Good","340166","0","Avoids redirects","Server responds quickly (observed 17 ms)","Applies text compression","","2 resources found","0","","256","0","1 resource found","939","0","0","0","","0","","100","","","100","","","","","","https://lawlancaster.com/71194-2/","2026-02-03 21:41:20"
"https://lawlancaster.com/71300-2/","text/html; charset=UTF-8","200","OK","Indexable","","AGGRAVATED ASSAULT & RECKLESSLY ENDANGERING ANOTHER PERSON DO NOT MERGE FOR SENTENCING PURPOSES | Lawlancaster","The PA Superior Court has decided the case of Commonwealth v. Cianci, No. 3459 EDA 2014 (December 23, 2015), holding that the offenses of Recklessly","AGGRAVATED ASSAULT & RECKLESSLY ENDANGERING ANOTHER PERSON DO NOT MERGE FOR SENTENCING PURPOSES","110","1229","148","945","","0","95","Related Posts","13","Quick Links","11","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/71300-2/","","","","","","483223","71295","71295","27.312","","922","150","6.147","56.996","Fairly Hard","2.103","3","1","","7","3","0","2.190","135","46","0","6","6","0","","","","","5e3422792311174f1528f174568f07cd","0.652","Thu, 29 Jan 2026 08:34:55 GMT","","","","en-US","1.1","100","1101.000","1101.000","1104.000","1104.300","0.000","0.002","18915","0","14","339068","71652","1","7380","4","5259","1","0","0","254777","8","0","0","0","0","0","4","","","","","","0","0","0","0","0","18915","0","0","24.786","Good","264.504","Good","339068","0","Avoids redirects","Server responds quickly (observed 18 ms)","Applies text compression","","2 resources found","0","","254","0","2 resources found","936","0","0","0","","0","","100","","","100","","","","","","https://lawlancaster.com/71300-2/","2026-02-03 21:41:21"
"https://lawlancaster.com/73174-2/","text/html; charset=UTF-8","200","OK","Indexable","","PA SUPREME COURT HOLDS THAT ANY RESPONSE OTHER THAN “Yes, where do I blow?” “Yes, which arm do you want to stick?” or “Yes, where do you want me to pee?” CAN BE DEEMED A REFUSAL TO SUBMIT TO CHEMICAL TESTING | Lawlancaster","The PA Supreme Court recently decided the case of Nardone v. Dept. of Transportation, 141 MAP 2014 (December 29, 2015), addressing conflicting","PA SUPREME COURT HOLDS THAT ANY RESPONSE OTHER THAN “Yes, where do I blow?” “Yes, which arm do you want to stick?” or “Yes, where do you want me to pee?” CAN BE DEEMED A REFUSAL TO SUBMIT TO CHEMICAL TESTING","222","2217","142","907","","0","207","Related Posts","13","Quick Links","11","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/73174-2/","","","","","","490282","73688","73688","28.228","","1933","248","7.794","67.494","Normal","3.456","3","1","","7","3","0","2.190","135","46","0","6","6","0","","","","","8fd5e9c3835bc3c19f0716e84a047be6","0.651","Thu, 29 Jan 2026 14:51:14 GMT","","","","en-US","1.1","100","1069.000","1069.000","1093.000","1095.400","0.000","0.002","19269","0","14","341461","74045","1","7380","4","5259","1","0","0","254777","8","0","0","0","0","0","4","","","","","","0","0","0","0","0","19269","0","0","32.026","Good","357.190","Good","341461","0","Avoids redirects","Server responds quickly (observed 20 ms)","Applies text compression","","2 resources found","0","","267","0","2 resources found","963","0","32","0","","0","","100","","","100","","","","","","https://lawlancaster.com/73174-2/","2026-02-03 21:41:13"
"https://lawlancaster.com/76423-2/","text/html; charset=UTF-8","200","OK","Indexable","","PA SUPERIOR COURT: VIOLENT BEHAVIOR FOR WHICH YOU ARE BEING SENTENCED IS SUFFICIENT TO SHOW A ""HISTORY"" OF VIOLENT BEHAVIOR | Lawlancaster","The Pa. Superior Court has decided the case of Com. v. Cullen-Doyle, S., No. 1711 WDA 2014 (January 21, 2016), holding that a single act of Burglary for","PA SUPERIOR COURT: VIOLENT BEHAVIOR FOR WHICH YOU ARE BEING SENTENCED IS SUFFICIENT TO SHOW A “HISTORY” OF VIOLENT BEHAVIOR","138","1447","152","935","","0","123","Related Posts","13","Quick Links","11","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/76423-2/","","","","","","485226","72234","72234","27.671","","1193","183","6.519","62.149","Normal","2.495","3","1","","7","3","0","2.190","135","46","0","6","6","0","","","","","894d1e8e7b59a70149fd409a37e1c33a","0.628","Thu, 29 Jan 2026 08:16:59 GMT","","","","en-US","1.1","100","1101.000","1101.000","1104.000","1104.300","0.000","0.000","19085","0","14","340007","72591","1","7380","4","5259","1","0","0","254777","8","0","0","0","0","0","4","","","","","","0","0","0","0","0","19085","0","0","25.951","Good","269.498","Good","340007","0","Avoids redirects","Server responds quickly (observed 16 ms)","Applies text compression","","2 resources found","0","","262","0","1 resource found","939","0","0","0","","0","","100","","","100","","","","","","https://lawlancaster.com/76423-2/","2026-02-03 21:41:15"
"https://lawlancaster.com/77557-2/","text/html; charset=UTF-8","200","OK","Indexable","","A PROSPECTIVE JUROR WHO IS MORE LIKELY TO BELIEVE THE TESTIMONY OF LAW ENFORCEMENT SHOULD BE STRICKEN FOR CAUSE (even if they later claim they could still be ""fair and impartial"") | Lawlancaster","The Superior Court has held, in the case of Commonwealth v. Penn, No. 1522 WDA 2014 (February 1, 2016), that it is improper for the trial court to require","A PROSPECTIVE JUROR WHO IS MORE LIKELY TO BELIEVE THE TESTIMONY OF LAW ENFORCEMENT SHOULD BE STRICKEN FOR CAUSE (even if they later claim they could still be “fair and impartial”)","194","1905","154","943","","0","179","Related Posts","13","Quick Links","11","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/77557-2/","","","","","","485947","72417","72417","27.742","","1309","219","5.977","70.217","Fairly Easy","2.574","3","1","","7","3","0","2.190","135","46","0","6","6","0","","","","","68a78ee669ae2fa1f07ec67b2e2105c2","0.671","Thu, 29 Jan 2026 11:33:14 GMT","","","","en-US","1.1","100","1072.500","1072.500","1077.000","1077.450","0.000","0.002","19105","0","14","340190","72774","1","7380","4","5259","1","0","0","254777","8","0","0","0","0","0","4","","","","","","0","0","0","0","0","19105","0","0","26.788","Good","326.881","Good","340190","0","Avoids redirects","Server responds quickly (observed 20 ms)","Applies text compression","","2 resources found","0","","272","0","2 resources found","933","0","0","0","","0","","100","","","100","","","","","","https://lawlancaster.com/77557-2/","2026-02-03 21:41:20"
"https://lawlancaster.com/78356-2/","text/html; charset=UTF-8","200","OK","Indexable","","WHEN CAN A DEFENDANT REMOVE A POLICE OFFICER FROM A JURY POOL FOR CAUSE? | Lawlancaster","The Superior Court recently had opportunity to review the appropriate standard to be applied when a Defendant desires to strike a prospective juror for","WHEN CAN A DEFENDANT REMOVE A POLICE OFFICER FROM A JURY POOL FOR CAUSE?","87","932","151","926","","0","72","Related Posts","13","Quick Links","11","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/78356-2/","","","","","","486581","72523","72523","27.782","","1592","232","6.862","70.154","Fairly Easy","2.945","3","1","","7","3","0","2.190","135","46","0","6","6","0","","","","","27f94e8f495db4af66bf441c9527431","0.662","Thu, 29 Jan 2026 18:16:16 GMT","","","","en-US","1.1","100","1109.000","1109.000","1119.000","1120.000","0.000","0.024","19108","0","11","220606","72880","1","7380","4","5265","1","0","0","135081","5","0","0","0","0","0","4","","","","","","0","0","0","0","0","19108","0","0","32.467","Good","314.680","Good","220606","0","Avoids redirects","Server responds quickly (observed 15 ms)","Applies text compression","","2 resources found","0","","266","0","1 resource found","942","0","0","0","","0","","100","","","100","","","","","","https://lawlancaster.com/78356-2/","2026-02-03 21:41:12"
"https://lawlancaster.com/80790-2/","text/html; charset=UTF-8","200","OK","Indexable","","USING YOUR CELL PHONE TO SURREPTITIOUSLY RECORD A CONVERSATION IS A FELONY IN PENNSYLVANIA | Lawlancaster","In a case applying law that pre-dated the ""evolving technological advances of the modern day smartphone,"" the Superior Court, in Commonwealth v. Smith,","USING YOUR CELL PHONE TO SURREPTITIOUSLY RECORD A CONVERSATION IS A FELONY IN PENNSYLVANIA","105","1118","151","951","","0","90","Related Posts","13","Quick Links","11","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/80790-2/","","","","","","485852","72428","72428","27.746","","1304","200","6.520","63.131","Normal","2.633","3","1","","7","3","0","2.190","135","46","0","7","7","0","","","","","4235c13814c0f3b636d4ed4dbd935f07","0.707","Thu, 29 Jan 2026 11:44:07 GMT","","","","en-US","1.1","94","2401.000","2906.839","2476.000","2483.500","0.000","0.001","19111","0","11","220505","72785","1","7380","4","5259","1","0","0","135081","5","0","0","0","0","0","4","","","","","","0","0","0","0","0","19111","0","0","33.644","Good","325.278","Good","220505","0","Avoids redirects","Server responds quickly (observed 17 ms)","Applies text compression","","2 resources found","0","","285","0","1 resource found","948","0","56","0","","0","","100","","","100","","","","","","https://lawlancaster.com/80790-2/","2026-02-03 21:41:18"
"https://lawlancaster.com/81018-2/","text/html; charset=UTF-8","200","OK","Indexable","","PA RAPE SHIELD LAW DOES NOT PROHIBIT THE INTRODUCTION OF PRIOR FALSE ALLEGATIONS OF SEXUAL ASSAULT MADE BY COMPLAINANT AT TRIAL FOR A NON-SEXUAL OFFENSE | Lawlancaster","The Superior Court has decided the case of Commonwealth v. Schley, No. 124 WDA 2015 (February 19, 2016), holding that Pennsylvania's Rape Shield Law does","PA RAPE SHIELD LAW DOES NOT PROHIBIT THE INTRODUCTION OF PRIOR FALSE ALLEGATIONS OF SEXUAL ASSAULT MADE BY COMPLAINANT AT TRIAL FOR A NON-SEXUAL OFFENSE","167","1796","153","986","","0","152","Related Posts","13","Quick Links","11","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/81018-2/","","","","","","484923","72041","72041","27.598","","1178","172","6.849","70.326","Fairly Easy","2.427","3","1","","7","3","0","2.190","135","46","0","5","5","0","","","","","fc3912677e78cb8f261fe9fb294b7b52","0.857","Thu, 29 Jan 2026 13:32:38 GMT","","","","en-US","1.1","100","1201.000","2612.406","1276.000","1283.500","0.000","0.028","19045","0","14","339814","72398","1","7380","4","5259","1","0","0","254777","8","0","0","0","0","0","4","","","","","","0","0","0","0","0","19045","0","0","34.943","Good","505.345","Good","339814","0","Avoids redirects","Server responds quickly (observed 17 ms)","Applies text compression","","2 resources found","0","","276","0","2 resources found","939","0","106","0","","0","","100","","","100","","","","","","https://lawlancaster.com/81018-2/","2026-02-03 21:41:14"
"https://lawlancaster.com/81359-2/","text/html; charset=UTF-8","200","OK","Indexable","","NOTE TO COMMONWEALTH: If you’re going to take property, you need to follow the rules. | Lawlancaster","The Commonwealth Court has decided the case of Commonwealth v. Neighbor’s First Federal Credit Union Check of $76,389.27, et al. – Appeal of Shifler, 97","NOTE TO COMMONWEALTH: If you’re going to take property, you need to follow the rules.","100","929","152","961","","0","85","Related Posts","13","Quick Links","11","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/81359-2/","","","","","","488085","72956","72956","27.948","","1721","237","7.262","69.345","Normal","3.202","3","1","","7","3","0","2.190","135","46","0","6","6","0","","","","","44cfb73890fa1fe810306405b2b78a0b","0.688","Thu, 29 Jan 2026 14:12:38 GMT","","","","en-US","1.1","100","1059.000","1059.000","1063.000","1063.400","0.000","0.000","19163","0","14","340729","73313","1","7380","4","5259","1","0","0","254777","8","0","0","0","0","0","4","","","","","","0","0","0","0","0","19163","0","0","23.770","Good","227.203","Good","340729","0","Avoids redirects","Server responds quickly (observed 17 ms)","Applies text compression","","2 resources found","0","","263","0","1 resource found","956","0","0","0","","0","","100","","","100","","","","","","https://lawlancaster.com/81359-2/","2026-02-03 21:41:19"
"https://lawlancaster.com/81627-2/","text/html; charset=UTF-8","200","OK","Indexable","","POLICE ENTRY INTO HOME WHILE WAITING FOR SEARCH WARRANT TO ARRIVE WAS LAWFUL (Defendant's girlfriend consented to the entry). | Lawlancaster","The Superior Court has decided the case of Commonwealth v. Davis, No. 3432 EDA 2014 (March 04, 2016), holding that (1) police did not conduct an illegal","POLICE ENTRY INTO HOME WHILE WAITING FOR SEARCH WARRANT TO ARRIVE WAS LAWFUL (Defendant’s girlfriend consented to the entry).","140","1402","152","952","","0","125","Related Posts","13","Quick Links","11","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/81627-2/","","","","","","485667","72351","72351","27.716","","1363","193","7.062","75.281","Fairly Easy","2.628","3","1","","7","3","0","2.190","135","46","0","5","5","0","","","","","41c4d71a1878b1547c764623bf755dd1","0.658","Thu, 29 Jan 2026 07:36:25 GMT","","","","en-US","1.1","100","1073.000","1073.000","1091.500","1093.350","0.000","0.000","19098","0","14","340124","72708","1","7380","4","5259","1","0","0","254777","8","0","0","0","0","0","4","","","","","","0","0","0","0","0","19098","0","0","28.021","Good","302.087","Good","340124","0","Avoids redirects","Server responds quickly (observed 18 ms)","Applies text compression","","2 resources found","0","","269","0","1 resource found","944","0","0","0","","0","","100","","","100","","","","","","https://lawlancaster.com/81627-2/","2026-02-03 21:41:21"
"https://lawlancaster.com/88592-2/","text/html; charset=UTF-8","200","OK","Indexable","","REASONABLE SUSPICION FOUND TO STOP VEHICLE LEAVING HOME WITH NEXUS TO DRUG ACTIVITY | Lawlancaster","The Superior Court has decided the case of Commonwealth v. Stilo, No. 2838 EDA 2014 (April 28, 2016), holding that even where the observations made by the","REASONABLE SUSPICION FOUND TO STOP VEHICLE LEAVING HOME WITH NEXUS TO DRUG ACTIVITY","98","1051","154","975","","0","83","Related Posts","13","Quick Links","11","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/88592-2/","","","","","","484321","72000","72000","27.582","","1181","187","6.316","66.326","Normal","2.403","3","1","","7","3","0","2.190","135","46","0","6","6","0","","","","","dbd7d8a71e3f8bbc337d342b48d6f156","0.666","Thu, 29 Jan 2026 14:00:42 GMT","","","","en-US","1.1","100","1084.000","1200.086","1114.500","1277.600","2.500","0.008","19058","0","11","220077","72357","1","7380","4","5259","1","0","0","135081","5","0","0","0","0","0","4","","","","","","0","0","0","0","0","19058","0","0","55.194","Good","625.055","Good","220077","0","Avoids redirects","Server responds quickly (observed 16 ms)","Applies text compression","","2 resources found","0","","292","0","1 resource found","931","0","91","0","","0","","100","","","100","","","","","","https://lawlancaster.com/88592-2/","2026-02-03 21:41:16"
"https://lawlancaster.com/88600-2/","text/html; charset=UTF-8","200","OK","Indexable","","TRIAL COURT PROPERLY ALLOWED PRIOR DUI CONVICTION and DUI EDUCATION CLASSES AT TRIAL FOR THIRD DEGREE MURDER, DUI, HOMICIDE by VEHICLE and OTHER OFFENSES | Lawlancaster","The Superior Court has decided the case of Commonwealth v. Diehl, No. 258 MDA 2015 (April 28, 2016), holding that it was not error for the trial court to","TRIAL COURT PROPERLY ALLOWED PRIOR DUI CONVICTION and DUI EDUCATION CLASSES AT TRIAL FOR THIRD DEGREE MURDER, DUI, HOMICIDE by VEHICLE and OTHER OFFENSES","168","1758","153","935","","0","153","Related Posts","13","Quick Links","11","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/88600-2/","","","","","","484246","71889","71889","27.539","","1055","154","6.851","64.842","Normal","2.254","3","1","","7","3","0","2.190","135","46","0","6","6","0","","","","","e5a45bc7c96b544e3c00adfafccb7b7f","0.650","Thu, 29 Jan 2026 15:11:00 GMT","","","","en-US","1.1","100","1075.000","1075.000","1079.500","1079.950","0.000","0.001","19032","0","14","339662","72246","1","7380","4","5259","1","0","0","254777","8","0","0","0","0","0","4","","","","","","0","0","0","0","0","19032","0","0","25.948","Good","299.814","Good","339662","0","Avoids redirects","Server responds quickly (observed 18 ms)","Applies text compression","","2 resources found","0","","285","0","2 resources found","930","0","0","0","","0","","100","","","100","","","","","","https://lawlancaster.com/88600-2/","2026-02-03 21:41:13"
"https://lawlancaster.com/88673-2/","text/html; charset=UTF-8","200","OK","Indexable","","YET ANOTHER REASON WHY MAKING A RAP VIDEO ABOUT YOUR PENDING LEGAL PROBLEMS IS A BAD IDEA | Lawlancaster","The Superior Court has decided the case of Commonwealth v. Beasley, No. 1149 WDA 2014 (April 28, 2016), holding that the evidence was sufficient to","YET ANOTHER REASON WHY MAKING A RAP VIDEO ABOUT YOUR PENDING LEGAL PROBLEMS IS A BAD IDEA","104","1114","147","927","","0","89","Related Posts","13","Quick Links","11","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/88673-2/","","","","","","484965","72123","72123","27.629","","1233","180","6.850","68.282","Normal","2.479","3","1","","7","3","0","2.190","135","46","0","7","6","0","","","","","d822cd1b43dcf29214ecc26944905309","0.695","Thu, 29 Jan 2026 10:51:34 GMT","","","","en-US","1.1","100","1107.000","1246.068","1118.500","1119.650","0.000","0.001","19066","0","11","220200","72480","1","7380","4","5259","1","0","0","135081","5","0","0","0","0","0","4","","","","","","0","0","0","0","0","19066","0","0","62.592","Good","594.064","Good","220200","0","Avoids redirects","Server responds quickly (observed 16 ms)","Applies text compression","","2 resources found","0","","316","0","1 resource found","942","0","145","0","","0","","100","","","100","","","","","","https://lawlancaster.com/88673-2/","2026-02-03 21:41:21"
"https://lawlancaster.com/aaml-is-your-lawyer-one/","text/html; charset=UTF-8","200","OK","Indexable","","AAML – Is Your Lawyer One? | Lawlancaster","The most important decision you can make when deciding on a family law attorney is whether your chosen attorney has the qualifications necessary to","AAML – Is Your Lawyer One?","41","392","147","930","","0","26","Related Posts","13","Quick Links","11","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/aaml-is-your-lawyer-one/","","","","","","480570","70490","70490","27.003","","621","107","5.804","64.167","Normal","1.583","2","1","","91","87","0","63.500","136","46","0","5","5","0","","","","","b5b7475ed79d318edefd32d5b8e5bd2","0.677","Thu, 29 Jan 2026 11:31:08 GMT","","","","en-US","1.1","100","1080.000","1080.000","1095.000","1096.500","0.000","0.000","18804","0","11","218567","70847","1","7380","4","5259","1","0","0","135081","5","0","0","0","0","0","4","","","","","","0","0","0","0","0","18804","0","0","35.182","Good","351.469","Good","218567","0","Avoids redirects","Server responds quickly (observed 20 ms)","Applies text compression","","2 resources found","0","","277","0","1 resource found","921","0","0","0","","0","","100","","","100","","","","","","https://lawlancaster.com/aaml-is-your-lawyer-one/","2026-02-03 21:40:45"
"https://lawlancaster.com/alleyne-v-united-states-landmark-decision/","text/html; charset=UTF-8","200","OK","Indexable","","The Effect of Alleyne v. United States on Mandatory Sentencing","The US Supreme Court struck down state laws throughout the country that allow for mandatory minimums based upon a judge’s determination after trial.","It’s No Longer Mandatory – the Effect of Alleyne v. United States on Mandatory Sentencing","62","563","148","948","","0","89","Related Posts","13","Quick Links","11","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/alleyne-v-united-states-landmark-decision/","","","","","","483859","71492","71492","27.387","","735","125","5.880","63.435","Normal","1.761","3","1","","7","3","0","2.190","135","46","0","5","5","0","","","","","15e8339e6303492055922171087b62bc","0.602","Thu, 29 Jan 2026 09:24:27 GMT","","","","en-US","1.1","100","1108.000","1108.000","1122.500","1123.950","0.000","0.001","18942","0","11","219569","71849","1","7380","4","5259","1","0","0","135081","5","0","0","0","0","0","4","","","","","","0","0","0","0","0","18942","0","0","39.462","Good","459.086","Good","219569","0","Avoids redirects","Server responds quickly (observed 16 ms)","Applies text compression","","2 resources found","0","","277","0","1 resource found","930","0","78","0","","0","","100","","","100","","","","","","https://lawlancaster.com/alleyne-v-united-states-landmark-decision/","2026-02-03 21:41:22"
"https://lawlancaster.com/appeals-attorneys-in-lancaster-pa/","text/html; charset=UTF-8","200","OK","Indexable","","Appeals Attorneys in Lancaster, PA | Appellate Lawyer Near Me","Need skilled appeals attorneys? Lancaster Law Group provides legal support for your case. Contact us today for a consultation!","Appeals Attorneys in Lancaster, PA","61","563","126","788","","0","34","Appeals Attorneys in Lancaster PA","33","Possible reasons for an appeal may include:","43","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/appeals-attorneys-in-lancaster-pa/","","","","","","460874","67977","67977","26.041","","368","66","5.576","69.448","Normal","1.103","1","1","","554","137","0","100.000","139","41","0","5","5","0","","","","","22621def02ca760e02bec0788e39e658","0.690","Mon, 02 Feb 2026 21:45:13 GMT","","","","en-US","1.1","100","1086.000","1582.967","1091.500","1092.050","0.000","0.012","18908","0","23","588439","68334","1","329780","15","6444","1","0","0","183881","6","0","0","0","0","1290","9","","","","","","0","0","0","0","0","18908","0","0","72.090","Good","515.328","Good","587149","0","Avoids redirects","Server responds quickly (observed 15 ms)","Applies text compression","","2 resources found","0","","302","0","2 resources found","799","65746","53","0","","0","","100","","","100","","","","","","https://lawlancaster.com/appeals-attorneys-in-lancaster-pa/","2026-02-03 21:38:53"
